Id,Name,FullText,FileName,ContentId,UserId,CreatedDate,Grade,IsClosed,ModifiedDate
573,Solution - User 11 - Content 81,Solution - User 11 - Content 81,file_0573,81,11,2025-11-06 00:00:00+00,13,true,2025-11-06 00:00:00+00
574,Solution - User 12 - Content 81,Solution - User 12 - Content 81,file_0574,81,12,2025-11-11 00:00:00+00,91,true,2025-11-11 00:00:00+00
575,Solution - User 13 - Content 81,Solution - User 13 - Content 81,file_0575,81,13,2025-11-06 00:00:00+00,54,true,2025-11-06 00:00:00+00
576,Solution - User 14 - Content 81,Solution - User 14 - Content 81,file_0576,81,14,2025-11-06 00:00:00+00,87,true,2025-11-06 00:00:00+00
577,Solution - User 15 - Content 81,Solution - User 15 - Content 81,file_0577,81,15,2025-11-11 00:00:00+00,66,true,2025-11-11 00:00:00+00
578,Solution - User 16 - Content 81,Solution - User 16 - Content 81,file_0578,81,16,2025-11-05 00:00:00+00,72,true,2025-11-05 00:00:00+00
579,Solution - User 17 - Content 81,Solution - User 17 - Content 81,file_0579,81,17,2025-11-10 00:00:00+00,71,true,2025-11-10 00:00:00+00
580,Solution - User 18 - Content 81,Solution - User 18 - Content 81,file_0580,81,18,2025-11-05 00:00:00+00,69,true,2025-11-05 00:00:00+00
581,Solution - User 19 - Content 81,Solution - User 19 - Content 81,file_0581,81,19,2025-11-09 00:00:00+00,81,true,2025-11-09 00:00:00+00
582,Solution - User 20 - Content 81,Solution - User 20 - Content 81,file_0582,81,20,2025-11-05 00:00:00+00,72,true,2025-11-05 00:00:00+00
583,Solution - User 21 - Content 81,Solution - User 21 - Content 81,file_0583,81,21,2025-11-14 00:00:00+00,0,true,2025-11-14 00:00:00+00
584,Solution - User 22 - Content 81,Solution - User 22 - Content 81,file_0584,81,22,2025-11-07 00:00:00+00,68,true,2025-11-07 00:00:00+00
585,Solution - User 23 - Content 81,Solution - User 23 - Content 81,file_0585,81,23,2025-11-10 00:00:00+00,78,true,2025-11-10 00:00:00+00
586,Solution - User 24 - Content 81,Solution - User 24 - Content 81,file_0586,81,24,2025-11-08 00:00:00+00,46,true,2025-11-08 00:00:00+00
587,Solution - User 25 - Content 81,Solution - User 25 - Content 81,file_0587,81,25,2025-11-11 00:00:00+00,81,true,2025-11-11 00:00:00+00
588,Solution - User 26 - Content 81,Solution - User 26 - Content 81,file_0588,81,26,2025-11-10 00:00:00+00,27,true,2025-11-10 00:00:00+00
589,Solution - User 27 - Content 81,Solution - User 27 - Content 81,file_0589,81,27,2025-11-11 00:00:00+00,89,true,2025-11-11 00:00:00+00
590,Solution - User 28 - Content 81,Solution - User 28 - Content 81,file_0590,81,28,2025-11-07 00:00:00+00,96,true,2025-11-07 00:00:00+00
591,Solution - User 29 - Content 81,Solution - User 29 - Content 81,file_0591,81,29,2025-11-10 00:00:00+00,89,true,2025-11-10 00:00:00+00
592,Solution - User 30 - Content 81,Solution - User 30 - Content 81,file_0592,81,30,2025-11-11 00:00:00+00,89,true,2025-11-11 00:00:00+00
593,Solution - User 31 - Content 81,Solution - User 31 - Content 81,file_0593,81,31,2025-11-10 00:00:00+00,83,true,2025-11-10 00:00:00+00
594,Solution - User 32 - Content 81,Solution - User 32 - Content 81,file_0594,81,32,2025-11-09 00:00:00+00,81,true,2025-11-09 00:00:00+00
595,Solution - User 33 - Content 81,Solution - User 33 - Content 81,file_0595,81,33,2025-11-06 00:00:00+00,70,true,2025-11-06 00:00:00+00
596,Solution - User 34 - Content 81,Solution - User 34 - Content 81,file_0596,81,34,2025-11-07 00:00:00+00,77,true,2025-11-07 00:00:00+00
597,Solution - User 35 - Content 81,Solution - User 35 - Content 81,file_0597,81,35,2025-11-07 00:00:00+00,72,true,2025-11-07 00:00:00+00
598,Solution - User 36 - Content 81,Solution - User 36 - Content 81,file_0598,81,36,2025-11-09 00:00:00+00,99,true,2025-11-09 00:00:00+00
599,Solution - User 37 - Content 81,Solution - User 37 - Content 81,file_0599,81,37,2025-11-05 00:00:00+00,94,true,2025-11-05 00:00:00+00
600,Solution - User 38 - Content 81,Solution - User 38 - Content 81,file_0600,81,38,2025-11-10 00:00:00+00,93,true,2025-11-10 00:00:00+00
601,Solution - User 9 - Content 82,Solution - User 9 - Content 82,file_0601,82,9,2025-11-14 00:00:00+00,28,true,2025-11-14 00:00:00+00
602,Solution - User 10 - Content 82,Solution - User 10 - Content 82,file_0602,82,10,2025-11-15 00:00:00+00,29,true,2025-11-15 00:00:00+00
603,Solution - User 11 - Content 82,Solution - User 11 - Content 82,file_0603,82,11,2025-11-20 00:00:00+00,0,true,2025-11-20 00:00:00+00
604,Solution - User 12 - Content 82,Solution - User 12 - Content 82,file_0604,82,12,2025-11-16 00:00:00+00,35,true,2025-11-16 00:00:00+00
605,Solution - User 13 - Content 82,Solution - User 13 - Content 82,file_0605,82,13,2025-11-15 00:00:00+00,69,true,2025-11-15 00:00:00+00
606,Solution - User 14 - Content 82,Solution - User 14 - Content 82,file_0606,82,14,2025-11-14 00:00:00+00,63,true,2025-11-14 00:00:00+00
607,Solution - User 15 - Content 82,Solution - User 15 - Content 82,file_0607,82,15,2025-11-10 00:00:00+00,69,true,2025-11-10 00:00:00+00
608,Solution - User 16 - Content 82,Solution - User 16 - Content 82,file_0608,82,16,2025-11-12 00:00:00+00,50,true,2025-11-12 00:00:00+00
609,Solution - User 17 - Content 82,Solution - User 17 - Content 82,file_0609,82,17,2025-11-11 00:00:00+00,67,true,2025-11-11 00:00:00+00
610,Solution - User 18 - Content 82,Solution - User 18 - Content 82,file_0610,82,18,2025-11-16 00:00:00+00,65,true,2025-11-16 00:00:00+00
611,Solution - User 19 - Content 82,Solution - User 19 - Content 82,file_0611,82,19,2025-11-11 00:00:00+00,98,true,2025-11-11 00:00:00+00
612,Solution - User 20 - Content 82,Solution - User 20 - Content 82,file_0612,82,20,2025-11-12 00:00:00+00,70,true,2025-11-12 00:00:00+00
613,Solution - User 21 - Content 82,Solution - User 21 - Content 82,file_0613,82,21,2025-11-10 00:00:00+00,69,true,2025-11-10 00:00:00+00
614,Solution - User 22 - Content 82,Solution - User 22 - Content 82,file_0614,82,22,2025-11-11 00:00:00+00,72,true,2025-11-11 00:00:00+00
615,Solution - User 23 - Content 82,Solution - User 23 - Content 82,file_0615,82,23,2025-11-14 00:00:00+00,78,true,2025-11-14 00:00:00+00
616,Solution - User 24 - Content 82,Solution - User 24 - Content 82,file_0616,82,24,2025-11-14 00:00:00+00,75,true,2025-11-14 00:00:00+00
617,Solution - User 25 - Content 82,Solution - User 25 - Content 82,file_0617,82,25,2025-11-10 00:00:00+00,26,true,2025-11-10 00:00:00+00
618,Solution - User 26 - Content 82,Solution - User 26 - Content 82,file_0618,82,26,2025-11-22 00:00:00+00,0,true,2025-11-22 00:00:00+00
619,Solution - User 27 - Content 82,Solution - User 27 - Content 82,file_0619,82,27,2025-11-16 00:00:00+00,83,true,2025-11-16 00:00:00+00
620,Solution - User 28 - Content 82,Solution - User 28 - Content 82,file_0620,82,28,2025-11-15 00:00:00+00,43,true,2025-11-15 00:00:00+00
621,Solution - User 29 - Content 82,Solution - User 29 - Content 82,file_0621,82,29,2025-11-22 00:00:00+00,0,true,2025-11-22 00:00:00+00
622,Solution - User 30 - Content 82,Solution - User 30 - Content 82,file_0622,82,30,2025-11-16 00:00:00+00,72,true,2025-11-16 00:00:00+00
623,Solution - User 31 - Content 82,Solution - User 31 - Content 82,file_0623,82,31,2025-11-13 00:00:00+00,100,true,2025-11-13 00:00:00+00
624,Solution - User 32 - Content 82,Solution - User 32 - Content 82,file_0624,82,32,2025-11-21 00:00:00+00,0,true,2025-11-21 00:00:00+00
625,Solution - User 33 - Content 82,Solution - User 33 - Content 82,file_0625,82,33,2025-11-13 00:00:00+00,78,true,2025-11-13 00:00:00+00
626,Solution - User 34 - Content 82,Solution - User 34 - Content 82,file_0626,82,34,2025-11-15 00:00:00+00,79,true,2025-11-15 00:00:00+00
627,Solution - User 35 - Content 82,Solution - User 35 - Content 82,file_0627,82,35,2025-11-16 00:00:00+00,87,true,2025-11-16 00:00:00+00
628,Solution - User 36 - Content 82,Solution - User 36 - Content 82,file_0628,82,36,2025-11-11 00:00:00+00,97,true,2025-11-11 00:00:00+00
629,Solution - User 37 - Content 82,Solution - User 37 - Content 82,file_0629,82,37,2025-11-10 00:00:00+00,97,true,2025-11-10 00:00:00+00
630,Solution - User 38 - Content 82,Solution - User 38 - Content 82,file_0630,82,38,2025-11-10 00:00:00+00,97,true,2025-11-10 00:00:00+00
631,Solution - User 9 - Content 83,Solution - User 9 - Content 83,file_0631,83,9,2025-11-14 00:00:00+00,13,true,2025-11-14 00:00:00+00
632,Solution - User 10 - Content 83,Solution - User 10 - Content 83,file_0632,83,10,2025-11-23 00:00:00+00,0,true,2025-11-23 00:00:00+00
633,Solution - User 11 - Content 83,Solution - User 11 - Content 83,file_0633,83,11,2025-11-14 00:00:00+00,32,true,2025-11-14 00:00:00+00
634,Solution - User 12 - Content 83,Solution - User 12 - Content 83,file_0634,83,12,2025-11-17 00:00:00+00,64,true,2025-11-17 00:00:00+00
635,Solution - User 13 - Content 83,Solution - User 13 - Content 83,file_0635,83,13,2025-11-18 00:00:00+00,73,true,2025-11-18 00:00:00+00
636,Solution - User 14 - Content 83,Solution - User 14 - Content 83,file_0636,83,14,2025-11-14 00:00:00+00,96,true,2025-11-14 00:00:00+00
637,Solution - User 15 - Content 83,Solution - User 15 - Content 83,file_0637,83,15,2025-11-12 00:00:00+00,100,true,2025-11-12 00:00:00+00
638,Solution - User 16 - Content 83,Solution - User 16 - Content 83,file_0638,83,16,2025-11-14 00:00:00+00,57,true,2025-11-14 00:00:00+00
639,Solution - User 17 - Content 83,Solution - User 17 - Content 83,file_0639,83,17,2025-11-22 00:00:00+00,0,true,2025-11-22 00:00:00+00
640,Solution - User 18 - Content 83,Solution - User 18 - Content 83,file_0640,83,18,2025-11-12 00:00:00+00,17,true,2025-11-12 00:00:00+00
641,Solution - User 19 - Content 83,Solution - User 19 - Content 83,file_0641,83,19,2025-11-15 00:00:00+00,79,true,2025-11-15 00:00:00+00
642,Solution - User 20 - Content 83,Solution - User 20 - Content 83,file_0642,83,20,2025-11-15 00:00:00+00,83,true,2025-11-15 00:00:00+00
643,Solution - User 21 - Content 83,Solution - User 21 - Content 83,file_0643,83,21,2025-11-15 00:00:00+00,84,true,2025-11-15 00:00:00+00
644,Solution - User 22 - Content 83,Solution - User 22 - Content 83,file_0644,83,22,2025-11-14 00:00:00+00,90,true,2025-11-14 00:00:00+00
645,Solution - User 23 - Content 83,Solution - User 23 - Content 83,file_0645,83,23,2025-11-16 00:00:00+00,82,true,2025-11-16 00:00:00+00
646,Solution - User 24 - Content 83,Solution - User 24 - Content 83,file_0646,83,24,2025-11-16 00:00:00+00,66,true,2025-11-16 00:00:00+00
647,Solution - User 25 - Content 83,Solution - User 25 - Content 83,file_0647,83,25,2025-11-13 00:00:00+00,96,true,2025-11-13 00:00:00+00
648,Solution - User 26 - Content 83,Solution - User 26 - Content 83,file_0648,83,26,2025-11-18 00:00:00+00,78,true,2025-11-18 00:00:00+00
649,Solution - User 27 - Content 83,Solution - User 27 - Content 83,file_0649,83,27,2025-11-14 00:00:00+00,35,true,2025-11-14 00:00:00+00
650,Solution - User 28 - Content 83,Solution - User 28 - Content 83,file_0650,83,28,2025-11-16 00:00:00+00,79,true,2025-11-16 00:00:00+00
651,Solution - User 29 - Content 83,Solution - User 29 - Content 83,file_0651,83,29,2025-11-12 00:00:00+00,82,true,2025-11-12 00:00:00+00
652,Solution - User 30 - Content 83,Solution - User 30 - Content 83,file_0652,83,30,2025-11-15 00:00:00+00,83,true,2025-11-15 00:00:00+00
653,Solution - User 31 - Content 83,Solution - User 31 - Content 83,file_0653,83,31,2025-11-13 00:00:00+00,80,true,2025-11-13 00:00:00+00
654,Solution - User 32 - Content 83,Solution - User 32 - Content 83,file_0654,83,32,2025-11-16 00:00:00+00,68,true,2025-11-16 00:00:00+00
655,Solution - User 33 - Content 83,Solution - User 33 - Content 83,file_0655,83,33,2025-11-15 00:00:00+00,71,true,2025-11-15 00:00:00+00
656,Solution - User 34 - Content 83,Solution - User 34 - Content 83,file_0656,83,34,2025-11-14 00:00:00+00,89,true,2025-11-14 00:00:00+00
657,Solution - User 35 - Content 83,Solution - User 35 - Content 83,file_0657,83,35,2025-11-16 00:00:00+00,78,true,2025-11-16 00:00:00+00
658,Solution - User 36 - Content 83,Solution - User 36 - Content 83,file_0658,83,36,2025-11-16 00:00:00+00,100,true,2025-11-16 00:00:00+00
659,Solution - User 37 - Content 83,Solution - User 37 - Content 83,file_0659,83,37,2025-11-12 00:00:00+00,96,true,2025-11-12 00:00:00+00
660,Solution - User 38 - Content 83,Solution - User 38 - Content 83,file_0660,83,38,2025-11-12 00:00:00+00,97,true,2025-11-12 00:00:00+00
661,Solution - User 9 - Content 84,Solution - User 9 - Content 84,file_0661,84,9,2025-11-23 00:00:00+00,18,true,2025-11-23 00:00:00+00
662,Solution - User 10 - Content 84,Solution - User 10 - Content 84,file_0662,84,10,2025-11-18 00:00:00+00,32,true,2025-11-18 00:00:00+00
663,Solution - User 11 - Content 84,Solution - User 11 - Content 84,file_0663,84,11,2025-11-23 00:00:00+00,24,true,2025-11-23 00:00:00+00
664,Solution - User 12 - Content 84,Solution - User 12 - Content 84,file_0664,84,12,2025-11-22 00:00:00+00,82,true,2025-11-22 00:00:00+00
665,Solution - User 13 - Content 84,Solution - User 13 - Content 84,file_0665,84,13,2025-11-28 00:00:00+00,0,true,2025-11-28 00:00:00+00
666,Solution - User 14 - Content 84,Solution - User 14 - Content 84,file_0666,84,14,2025-11-23 00:00:00+00,85,true,2025-11-23 00:00:00+00
667,Solution - User 15 - Content 84,Solution - User 15 - Content 84,file_0667,84,15,2025-11-23 00:00:00+00,90,true,2025-11-23 00:00:00+00
668,Solution - User 16 - Content 84,Solution - User 16 - Content 84,file_0668,84,16,2025-11-20 00:00:00+00,49,true,2025-11-20 00:00:00+00
669,Solution - User 17 - Content 84,Solution - User 17 - Content 84,file_0669,84,17,2025-11-18 00:00:00+00,76,true,2025-11-18 00:00:00+00
670,Solution - User 18 - Content 84,Solution - User 18 - Content 84,file_0670,84,18,2025-11-21 00:00:00+00,72,true,2025-11-21 00:00:00+00
671,Solution - User 19 - Content 84,Solution - User 19 - Content 84,file_0671,84,19,2025-11-23 00:00:00+00,82,true,2025-11-23 00:00:00+00
672,Solution - User 20 - Content 84,Solution - User 20 - Content 84,file_0672,84,20,2025-11-21 00:00:00+00,87,true,2025-11-21 00:00:00+00
673,Solution - User 21 - Content 84,Solution - User 21 - Content 84,file_0673,84,21,2025-11-19 00:00:00+00,65,true,2025-11-19 00:00:00+00
674,Solution - User 22 - Content 84,Solution - User 22 - Content 84,file_0674,84,22,2025-11-18 00:00:00+00,89,true,2025-11-18 00:00:00+00
675,Solution - User 23 - Content 84,Solution - User 23 - Content 84,file_0675,84,23,2025-11-21 00:00:00+00,78,true,2025-11-21 00:00:00+00
676,Solution - User 24 - Content 84,Solution - User 24 - Content 84,file_0676,84,24,2025-11-22 00:00:00+00,73,true,2025-11-22 00:00:00+00
677,Solution - User 25 - Content 84,Solution - User 25 - Content 84,file_0677,84,25,2025-11-22 00:00:00+00,96,true,2025-11-22 00:00:00+00
678,Solution - User 26 - Content 84,Solution - User 26 - Content 84,file_0678,84,26,2025-11-18 00:00:00+00,33,true,2025-11-18 00:00:00+00
679,Solution - User 27 - Content 84,Solution - User 27 - Content 84,file_0679,84,27,2025-11-19 00:00:00+00,82,true,2025-11-19 00:00:00+00
680,Solution - User 28 - Content 84,Solution - User 28 - Content 84,file_0680,84,28,2025-11-19 00:00:00+00,82,true,2025-11-19 00:00:00+00
681,Solution - User 29 - Content 84,Solution - User 29 - Content 84,file_0681,84,29,2025-11-22 00:00:00+00,86,true,2025-11-22 00:00:00+00
682,Solution - User 30 - Content 84,Solution - User 30 - Content 84,file_0682,84,30,2025-11-19 00:00:00+00,82,true,2025-11-19 00:00:00+00
683,Solution - User 31 - Content 84,Solution - User 31 - Content 84,file_0683,84,31,2025-11-23 00:00:00+00,93,true,2025-11-23 00:00:00+00
684,Solution - User 32 - Content 84,Solution - User 32 - Content 84,file_0684,84,32,2025-11-21 00:00:00+00,74,true,2025-11-21 00:00:00+00
685,Solution - User 33 - Content 84,Solution - User 33 - Content 84,file_0685,84,33,2025-11-20 00:00:00+00,71,true,2025-11-20 00:00:00+00
686,Solution - User 34 - Content 84,Solution - User 34 - Content 84,file_0686,84,34,2025-11-19 00:00:00+00,86,true,2025-11-19 00:00:00+00
687,Solution - User 35 - Content 84,Solution - User 35 - Content 84,file_0687,84,35,2025-11-25 00:00:00+00,0,true,2025-11-25 00:00:00+00
688,Solution - User 36 - Content 84,Solution - User 36 - Content 84,file_0688,84,36,2025-11-22 00:00:00+00,97,true,2025-11-22 00:00:00+00
689,Solution - User 37 - Content 84,Solution - User 37 - Content 84,file_0689,84,37,2025-11-18 00:00:00+00,96,true,2025-11-18 00:00:00+00
690,Solution - User 38 - Content 84,Solution - User 38 - Content 84,file_0690,84,38,2025-11-19 00:00:00+00,95,true,2025-11-19 00:00:00+00
691,Solution - User 9 - Content 85,Solution - User 9 - Content 85,file_0691,85,9,2025-11-22 00:00:00+00,34,true,2025-11-22 00:00:00+00
692,Solution - User 10 - Content 85,Solution - User 10 - Content 85,file_0692,85,10,2025-12-02 00:00:00+00,0,true,2025-12-02 00:00:00+00
693,Solution - User 11 - Content 85,Solution - User 11 - Content 85,file_0693,85,11,2025-11-27 00:00:00+00,0,true,2025-11-27 00:00:00+00
694,Solution - User 12 - Content 85,Solution - User 12 - Content 85,file_0694,85,12,2025-11-19 00:00:00+00,72,true,2025-11-19 00:00:00+00
695,Solution - User 13 - Content 85,Solution - User 13 - Content 85,file_0695,85,13,2025-11-21 00:00:00+00,67,true,2025-11-21 00:00:00+00
696,Solution - User 14 - Content 85,Solution - User 14 - Content 85,file_0696,85,14,2025-12-01 00:00:00+00,0,true,2025-12-01 00:00:00+00
697,Solution - User 15 - Content 85,Solution - User 15 - Content 85,file_0697,85,15,2025-11-20 00:00:00+00,73,true,2025-11-20 00:00:00+00
698,Solution - User 16 - Content 85,Solution - User 16 - Content 85,file_0698,85,16,2025-11-22 00:00:00+00,59,true,2025-11-22 00:00:00+00
699,Solution - User 17 - Content 85,Solution - User 17 - Content 85,file_0699,85,17,2025-11-25 00:00:00+00,91,true,2025-11-25 00:00:00+00
700,Solution - User 18 - Content 85,Solution - User 18 - Content 85,file_0700,85,18,2025-11-25 00:00:00+00,87,true,2025-11-25 00:00:00+00
701,Solution - User 19 - Content 85,Solution - User 19 - Content 85,file_0701,85,19,2025-11-23 00:00:00+00,76,true,2025-11-23 00:00:00+00
702,Solution - User 20 - Content 85,Solution - User 20 - Content 85,file_0702,85,20,2025-11-19 00:00:00+00,80,true,2025-11-19 00:00:00+00
703,Solution - User 21 - Content 85,Solution - User 21 - Content 85,file_0703,85,21,2025-11-20 00:00:00+00,94,true,2025-11-20 00:00:00+00
704,Solution - User 22 - Content 85,Solution - User 22 - Content 85,file_0704,85,22,2025-11-19 00:00:00+00,61,true,2025-11-19 00:00:00+00
705,Solution - User 23 - Content 85,Solution - User 23 - Content 85,file_0705,85,23,2025-11-22 00:00:00+00,87,true,2025-11-22 00:00:00+00
706,Solution - User 24 - Content 85,Solution - User 24 - Content 85,file_0706,85,24,2025-11-25 00:00:00+00,80,true,2025-11-25 00:00:00+00
707,Solution - User 25 - Content 85,Solution - User 25 - Content 85,file_0707,85,25,2025-11-19 00:00:00+00,54,true,2025-11-19 00:00:00+00
708,Solution - User 26 - Content 85,Solution - User 26 - Content 85,file_0708,85,26,2025-11-23 00:00:00+00,75,true,2025-11-23 00:00:00+00
709,Solution - User 27 - Content 85,Solution - User 27 - Content 85,file_0709,85,27,2025-11-21 00:00:00+00,78,true,2025-11-21 00:00:00+00
710,Solution - User 28 - Content 85,Solution - User 28 - Content 85,file_0710,85,28,2025-11-24 00:00:00+00,34,true,2025-11-24 00:00:00+00
711,Solution - User 29 - Content 85,Solution - User 29 - Content 85,file_0711,85,29,2025-11-22 00:00:00+00,72,true,2025-11-22 00:00:00+00
712,Solution - User 30 - Content 85,Solution - User 30 - Content 85,file_0712,85,30,2025-11-21 00:00:00+00,82,true,2025-11-21 00:00:00+00
713,Solution - User 31 - Content 85,Solution - User 31 - Content 85,file_0713,85,31,2025-11-19 00:00:00+00,75,true,2025-11-19 00:00:00+00
714,Solution - User 32 - Content 85,Solution - User 32 - Content 85,file_0714,85,32,2025-11-24 00:00:00+00,71,true,2025-11-24 00:00:00+00
715,Solution - User 33 - Content 85,Solution - User 33 - Content 85,file_0715,85,33,2025-11-24 00:00:00+00,88,true,2025-11-24 00:00:00+00
716,Solution - User 34 - Content 85,Solution - User 34 - Content 85,file_0716,85,34,2025-11-20 00:00:00+00,76,true,2025-11-20 00:00:00+00
717,Solution - User 35 - Content 85,Solution - User 35 - Content 85,file_0717,85,35,2025-11-25 00:00:00+00,86,true,2025-11-25 00:00:00+00
718,Solution - User 36 - Content 85,Solution - User 36 - Content 85,file_0718,85,36,2025-11-23 00:00:00+00,98,true,2025-11-23 00:00:00+00
719,Solution - User 37 - Content 85,Solution - User 37 - Content 85,file_0719,85,37,2025-11-24 00:00:00+00,97,true,2025-11-24 00:00:00+00
720,Solution - User 38 - Content 85,Solution - User 38 - Content 85,file_0720,85,38,2025-11-20 00:00:00+00,93,true,2025-11-20 00:00:00+00
721,Solution - User 9 - Content 86,Solution - User 9 - Content 86,file_0721,86,9,2025-12-03 00:00:00+00,0,true,2025-12-03 00:00:00+00
722,Solution - User 10 - Content 86,Solution - User 10 - Content 86,file_0722,86,10,2025-12-03 00:00:00+00,0,true,2025-12-03 00:00:00+00
723,Solution - User 11 - Content 86,Solution - User 11 - Content 86,file_0723,86,11,2025-11-27 00:00:00+00,19,true,2025-11-27 00:00:00+00
724,Solution - User 12 - Content 86,Solution - User 12 - Content 86,file_0724,86,12,2025-12-04 00:00:00+00,0,true,2025-12-04 00:00:00+00
725,Solution - User 13 - Content 86,Solution - User 13 - Content 86,file_0725,86,13,2025-11-24 00:00:00+00,93,true,2025-11-24 00:00:00+00
726,Solution - User 14 - Content 86,Solution - User 14 - Content 86,file_0726,86,14,2025-11-29 00:00:00+00,72,true,2025-11-29 00:00:00+00
727,Solution - User 15 - Content 86,Solution - User 15 - Content 86,file_0727,86,15,2025-11-29 00:00:00+00,34,true,2025-11-29 00:00:00+00
728,Solution - User 16 - Content 86,Solution - User 16 - Content 86,file_0728,86,16,2025-11-25 00:00:00+00,85,true,2025-11-25 00:00:00+00
729,Solution - User 17 - Content 86,Solution - User 17 - Content 86,file_0729,86,17,2025-11-27 00:00:00+00,74,true,2025-11-27 00:00:00+00
730,Solution - User 18 - Content 86,Solution - User 18 - Content 86,file_0730,86,18,2025-11-27 00:00:00+00,87,true,2025-11-27 00:00:00+00
731,Solution - User 19 - Content 86,Solution - User 19 - Content 86,file_0731,86,19,2025-11-27 00:00:00+00,92,true,2025-11-27 00:00:00+00
732,Solution - User 20 - Content 86,Solution - User 20 - Content 86,file_0732,86,20,2025-11-30 00:00:00+00,79,true,2025-11-30 00:00:00+00
733,Solution - User 21 - Content 86,Solution - User 21 - Content 86,file_0733,86,21,2025-11-30 00:00:00+00,60,true,2025-11-30 00:00:00+00
734,Solution - User 22 - Content 86,Solution - User 22 - Content 86,file_0734,86,22,2025-11-28 00:00:00+00,63,true,2025-11-28 00:00:00+00
735,Solution - User 23 - Content 86,Solution - User 23 - Content 86,file_0735,86,23,2025-11-24 00:00:00+00,68,true,2025-11-24 00:00:00+00
736,Solution - User 24 - Content 86,Solution - User 24 - Content 86,file_0736,86,24,2025-11-28 00:00:00+00,82,true,2025-11-28 00:00:00+00
737,Solution - User 25 - Content 86,Solution - User 25 - Content 86,file_0737,86,25,2025-11-25 00:00:00+00,81,true,2025-11-25 00:00:00+00
738,Solution - User 26 - Content 86,Solution - User 26 - Content 86,file_0738,86,26,2025-11-28 00:00:00+00,80,true,2025-11-28 00:00:00+00
739,Solution - User 27 - Content 86,Solution - User 27 - Content 86,file_0739,86,27,2025-12-03 00:00:00+00,0,true,2025-12-03 00:00:00+00
740,Solution - User 28 - Content 86,Solution - User 28 - Content 86,file_0740,86,28,2025-11-24 00:00:00+00,97,true,2025-11-24 00:00:00+00
741,Solution - User 29 - Content 86,Solution - User 29 - Content 86,file_0741,86,29,2025-11-27 00:00:00+00,76,true,2025-11-27 00:00:00+00
742,Solution - User 30 - Content 86,Solution - User 30 - Content 86,file_0742,86,30,2025-11-27 00:00:00+00,82,true,2025-11-27 00:00:00+00
743,Solution - User 31 - Content 86,Solution - User 31 - Content 86,file_0743,86,31,2025-11-28 00:00:00+00,68,true,2025-11-28 00:00:00+00
744,Solution - User 32 - Content 86,Solution - User 32 - Content 86,file_0744,86,32,2025-11-27 00:00:00+00,65,true,2025-11-27 00:00:00+00
745,Solution - User 33 - Content 86,Solution - User 33 - Content 86,file_0745,86,33,2025-11-24 00:00:00+00,82,true,2025-11-24 00:00:00+00
746,Solution - User 34 - Content 86,Solution - User 34 - Content 86,file_0746,86,34,2025-12-04 00:00:00+00,0,true,2025-12-04 00:00:00+00
747,Solution - User 35 - Content 86,Solution - User 35 - Content 86,file_0747,86,35,2025-11-28 00:00:00+00,72,true,2025-11-28 00:00:00+00
748,Solution - User 36 - Content 86,Solution - User 36 - Content 86,file_0748,86,36,2025-11-24 00:00:00+00,92,true,2025-11-24 00:00:00+00
749,Solution - User 37 - Content 86,Solution - User 37 - Content 86,file_0749,86,37,2025-12-05 00:00:00+00,0,true,2025-12-05 00:00:00+00
750,Solution - User 38 - Content 86,Solution - User 38 - Content 86,file_0750,86,38,2025-11-30 00:00:00+00,94,true,2025-11-30 00:00:00+00
751,Solution - User 9 - Content 87,Solution - User 9 - Content 87,file_0751,87,9,2025-12-02 00:00:00+00,25,true,2025-12-02 00:00:00+00
752,Solution - User 10 - Content 87,Solution - User 10 - Content 87,file_0752,87,10,2025-11-30 00:00:00+00,35,true,2025-11-30 00:00:00+00
753,Solution - User 11 - Content 87,Solution - User 11 - Content 87,file_0753,87,11,2025-11-30 00:00:00+00,19,true,2025-11-30 00:00:00+00
754,Solution - User 12 - Content 87,Solution - User 12 - Content 87,file_0754,87,12,2025-11-30 00:00:00+00,67,true,2025-11-30 00:00:00+00
755,Solution - User 13 - Content 87,Solution - User 13 - Content 87,file_0755,87,13,2025-12-02 00:00:00+00,89,true,2025-12-02 00:00:00+00
756,Solution - User 14 - Content 87,Solution - User 14 - Content 87,file_0756,87,14,2025-11-30 00:00:00+00,74,true,2025-11-30 00:00:00+00
757,Solution - User 15 - Content 87,Solution - User 15 - Content 87,file_0757,87,15,2025-11-27 00:00:00+00,54,true,2025-11-27 00:00:00+00
758,Solution - User 16 - Content 87,Solution - User 16 - Content 87,file_0758,87,16,2025-11-29 00:00:00+00,87,true,2025-11-29 00:00:00+00
759,Solution - User 17 - Content 87,Solution - User 17 - Content 87,file_0759,87,17,2025-11-30 00:00:00+00,64,true,2025-11-30 00:00:00+00
760,Solution - User 18 - Content 87,Solution - User 18 - Content 87,file_0760,87,18,2025-11-29 00:00:00+00,69,true,2025-11-29 00:00:00+00
761,Solution - User 19 - Content 87,Solution - User 19 - Content 87,file_0761,87,19,2025-11-28 00:00:00+00,82,true,2025-11-28 00:00:00+00
762,Solution - User 20 - Content 87,Solution - User 20 - Content 87,file_0762,87,20,2025-11-26 00:00:00+00,86,true,2025-11-26 00:00:00+00
763,Solution - User 21 - Content 87,Solution - User 21 - Content 87,file_0763,87,21,2025-11-29 00:00:00+00,97,true,2025-11-29 00:00:00+00
